Ticker,Date,Share Price,Net Asset Value,Premium / Discount
PHK,2012-5-23,13.01,7.71,68.74%
PHK,2012-5-24,13.06,7.67,70.27%
PHK,2012-5-25,13.07,7.69,69.96%
PHK,2012-5-29,13.15,7.7,70.78%
PHK,2012-5-30,13.06,7.71,69.39%
PHK,2012-5-31,13.11,7.7,70.26%
PHK,2012-6-1,13.01,7.69,69.23%
PHK,2012-6-4,13.1,7.67,70.8%
PHK,2012-6-5,13.12,7.67,71.06%
PHK,2012-6-6,13.13,7.68,70.96%
PHK,2012-6-7,13,7.59,71.28%
PHK,2012-6-8,13.08,7.6,72.11%
PHK,2012-6-11,13.08,7.63,71.43%
PHK,2012-6-12,13.14,7.61,72.67%
PHK,2012-6-13,13.13,7.61,72.54%
PHK,2012-6-14,13.21,7.61,73.59%
PHK,2012-6-15,13.17,7.64,72.38%
PHK,2012-6-18,13.2,7.66,72.32%
PHK,2012-6-19,13.23,7.69,72.04%
PHK,2012-6-20,13.31,7.71,72.63%
PHK,2012-6-21,13.29,7.74,71.71%
PHK,2012-6-22,13.38,7.75,72.65%
PHK,2012-6-25,13.4,7.76,72.68%
PHK,2012-6-26,13.45,7.76,73.32%
PHK,2012-6-27,13.51,7.77,73.87%
PHK,2012-6-28,13.54,7.77,74.26%
PHK,2012-6-29,13.54,7.81,73.37%
PHK,2012-7-2,13.68,7.83,74.71%
PHK,2012-7-3,13.7,7.85,74.52%
PHK,2012-7-5,13.72,7.87,74.33%
PHK,2012-7-6,13.79,7.89,74.78%
PHK,2012-7-9,13.8,7.89,74.9%
PHK,2012-7-10,13.7,7.72,77.46%
PHK,2012-7-11,13.53,7.81,73.24%
PHK,2012-7-12,13.61,7.82,74.04%
PHK,2012-7-13,13.67,7.85,74.14%
PHK,2012-7-16,13.79,7.87,75.22%
PHK,2012-7-17,13.83,7.88,75.51%
PHK,2012-7-18,13.67,7.91,72.82%
PHK,2012-7-19,13.67,7.93,72.38%
PHK,2012-7-20,13.67,7.95,71.95%
PHK,2012-7-23,13.67,7.9,73.04%
PHK,2012-7-24,13.59,7.9,72.03%
PHK,2012-7-25,13.6,7.9,72.15%
PHK,2012-7-26,13.6,7.92,71.72%
PHK,2012-7-27,13.66,7.94,72.04%
PHK,2012-7-30,13.72,7.97,72.15%
PHK,2012-7-31,13.8,8.01,72.28%
PHK,2012-8-1,13.79,8.01,72.16%
PHK,2012-8-2,13.85,8.03,72.48%
PHK,2012-8-3,13.85,8.05,72.05%
PHK,2012-8-6,13.89,8.07,72.12%
PHK,2012-8-7,13.96,8.06,73.2%
PHK,2012-8-8,13.95,8.07,72.86%
PHK,2012-8-9,13.94,7.98,74.69%
PHK,2012-8-10,13.82,7.95,73.84%
PHK,2012-8-13,13.75,7.96,72.74%
PHK,2012-8-14,13.84,7.96,73.87%
PHK,2012-8-15,13.87,7.95,74.47%
PHK,2012-8-16,13.93,7.95,75.22%
PHK,2012-8-17,13.93,7.98,74.56%
PHK,2012-8-20,13.86,7.98,73.68%
PHK,2012-8-21,13.9,8,73.75%
PHK,2012-8-22,13.92,8.05,72.92%
PHK,2012-8-23,13.97,8.06,73.33%
PHK,2012-8-24,13.94,8.06,72.95%
PHK,2012-8-27,13.97,8.07,73.11%
PHK,2012-8-28,14.01,8.07,73.61%
PHK,2012-8-29,14.08,8.07,74.47%
PHK,2012-8-30,14.06,8.08,74.01%
PHK,2012-8-31,14.1,8.1,74.07%
PHK,2012-9-4,14.01,8.12,72.54%
PHK,2012-9-5,14.13,8.12,74.01%
PHK,2012-9-6,14.06,8.14,72.73%
PHK,2012-9-7,14.14,8.22,72.02%
PHK,2012-9-10,14.16,8.23,72.05%
PHK,2012-9-11,14.31,8.25,73.45%
PHK,2012-9-12,14.05,8.16,72.18%
PHK,2012-9-13,14.05,8.19,71.55%
PHK,2012-9-14,14.07,8.26,70.34%
PHK,2012-9-17,14.05,8.28,69.69%
PHK,2012-9-18,14.03,8.29,69.24%
PHK,2012-9-19,14.01,8.32,68.39%
PHK,2012-9-20,13.95,8.32,67.67%
PHK,2012-9-21,13.99,8.33,67.95%
PHK,2012-9-24,14,8.33,68.07%
PHK,2012-9-25,14,8.33,68.07%
PHK,2012-9-26,13.97,8.3,68.31%
PHK,2012-9-27,13.97,8.3,68.31%
PHK,2012-9-28,14,8.31,68.47%
PHK,2012-10-1,14.1,8.33,69.27%
PHK,2012-10-2,14.17,8.35,69.7%
PHK,2012-10-3,14.18,8.36,69.62%
PHK,2012-10-4,14.19,8.38,69.33%
PHK,2012-10-5,14.23,8.39,69.61%
PHK,2012-10-8,13.76,8.38,64.2%
PHK,2012-10-9,12.6,8.27,52.36%
PHK,2012-10-10,11.99,8.29,44.63%
PHK,2012-10-11,12.62,8.29,52.23%
PHK,2012-10-12,12.51,8.3,50.72%
PHK,2012-10-15,12.05,8.31,45.01%
PHK,2012-10-16,11.98,8.33,43.82%
PHK,2012-10-17,12.16,8.32,46.15%
PHK,2012-10-18,12.27,8.33,47.3%
PHK,2012-10-19,12.29,8.36,47.01%
PHK,2012-10-22,12.37,8.34,48.32%
PHK,2012-10-23,12.45,8.34,49.28%
PHK,2012-10-24,12.17,8.35,45.75%
PHK,2012-10-25,11.74,8.32,41.11%
PHK,2012-10-26,11.72,8.34,40.53%
PHK,2012-10-31,11.91,8.33,42.98%
PHK,2012-11-1,12.07,8.36,44.38%
PHK,2012-11-2,12.05,8.37,43.97%
PHK,2012-11-5,12.05,8.38,43.79%
PHK,2012-11-6,12.03,8.38,43.56%
PHK,2012-11-7,11.95,8.42,41.92%
PHK,2012-11-8,11.9,8.32,43.03%
PHK,2012-11-9,11.83,8.31,42.36%
PHK,2012-11-12,11.71,8.31,40.91%
PHK,2012-11-13,11.3,8.32,35.82%
PHK,2012-11-14,10.55,8.31,26.96%
PHK,2012-11-15,10.15,8.31,22.14%
PHK,2012-11-16,11.22,8.31,35.02%
PHK,2012-11-19,11.18,8.3,34.7%
PHK,2012-11-20,11.26,8.31,35.5%
PHK,2012-11-21,11.22,8.3,35.18%
PHK,2012-11-23,11.29,8.31,35.86%
PHK,2012-11-26,11.54,8.32,38.7%
PHK,2012-11-27,11.62,8.36,39%
PHK,2012-11-28,11.55,8.36,38.16%
PHK,2012-11-29,11.53,8.42,36.94%
PHK,2012-11-30,11.44,8.43,35.71%
PHK,2012-12-3,11.55,8.44,36.85%
PHK,2012-12-4,11.39,8.46,34.63%
PHK,2012-12-5,11.4,8.47,34.59%
PHK,2012-12-6,11.44,8.49,34.75%
PHK,2012-12-7,11.44,8.49,34.75%
PHK,2012-12-10,11.45,8.53,34.23%
PHK,2012-12-11,11.31,8.4,34.64%
PHK,2012-12-12,11.17,8.39,33.13%
PHK,2012-12-13,10.94,8.4,30.24%
PHK,2012-12-14,10.82,8.4,28.81%
PHK,2012-12-17,10.58,8.38,26.25%
PHK,2012-12-18,10.74,8.36,28.47%
PHK,2012-12-19,10.59,8.39,26.22%
PHK,2012-12-20,10.39,8.42,23.4%
PHK,2012-12-21,10.47,8.44,24.05%
PHK,2012-12-24,10.49,8.44,24.29%
PHK,2012-12-26,10.47,8.45,23.91%
PHK,2012-12-27,10.48,8.47,23.73%
PHK,2012-12-28,10.4,8.49,22.5%
PHK,2012-12-31,10.48,8.47,23.73%
PHK,2013-1-2,11.11,8.48,31.01%
PHK,2013-1-3,11.39,8.49,34.16%
PHK,2013-1-4,11.7,8.48,37.97%
PHK,2013-1-7,11.8,8.52,38.5%
PHK,2013-1-8,11.91,8.56,39.14%
PHK,2013-1-9,11.91,8.58,38.81%
PHK,2013-1-10,11.85,8.46,40.07%
PHK,2013-1-11,11.95,8.49,40.69%
PHK,2013-1-14,12.11,8.51,42.3%
PHK,2013-1-15,11.96,8.52,40.38%
PHK,2013-1-16,11.85,8.52,39.08%
PHK,2013-1-17,11.83,8.49,39.34%
PHK,2013-1-18,11.95,8.53,40.09%
PHK,2013-1-22,12.06,8.52,41.55%
PHK,2013-1-23,12.15,8.52,42.61%
PHK,2013-1-24,12.18,8.51,43.13%
PHK,2013-1-25,12.16,8.48,43.4%
PHK,2013-1-28,12.18,8.44,44.31%
PHK,2013-1-29,12.25,8.44,45.14%
PHK,2013-1-30,12.09,8.4,43.93%
PHK,2013-1-31,12.07,8.4,43.69%
PHK,2013-2-1,12.15,8.41,44.47%
PHK,2013-2-4,12.21,8.48,43.99%
PHK,2013-2-5,12.28,8.43,45.67%
PHK,2013-2-6,12.34,8.5,45.18%
PHK,2013-2-7,12.22,8.4,45.48%
PHK,2013-2-8,12.15,8.41,44.47%
PHK,2013-2-11,12.23,8.43,45.08%
PHK,2013-2-12,12.23,8.44,44.91%
PHK,2013-2-13,12.19,8.41,44.95%
PHK,2013-2-14,12.15,8.46,43.62%
PHK,2013-2-15,11.95,8.48,40.92%
PHK,2013-2-19,12.04,8.47,42.15%
PHK,2013-2-20,12.09,8.5,42.24%
PHK,2013-2-21,12.03,8.52,41.2%
PHK,2013-2-22,12.09,8.54,41.57%
PHK,2013-2-25,12.1,8.6,40.7%
PHK,2013-2-26,12.1,8.59,40.86%
PHK,2013-2-27,12.18,8.6,41.63%
PHK,2013-2-28,12.21,8.61,41.81%
PHK,2013-3-1,12.15,8.65,40.46%
PHK,2013-3-4,12.26,8.65,41.73%
PHK,2013-3-5,12.28,8.66,41.8%
PHK,2013-3-6,12.25,8.63,41.95%
PHK,2013-3-7,12.18,8.47,43.8%
PHK,2013-3-8,12.21,8.47,44.16%
PHK,2013-3-11,12.1599,8.48,43.4%
PHK,2013-3-12,12.17,8.53,42.67%
PHK,2013-3-13,12.24,8.53,43.49%
PHK,2013-3-14,12.2,8.53,43.02%
PHK,2013-3-15,12.02,8.57,40.26%
PHK,2013-3-18,12.19,8.58,42.07%
PHK,2013-3-19,12.21,8.6,41.98%
PHK,2013-3-20,12.26,8.58,42.89%
PHK,2013-3-21,12.32,8.6,43.26%
PHK,2013-3-22,12.3,8.6,43.02%
PHK,2013-3-25,12.34,8.62,43.16%
PHK,2013-3-26,12.34,8.63,42.99%
PHK,2013-3-27,12.33,8.64,42.71%
PHK,2013-3-28,12.35,8.64,42.94%
PHK,2013-4-1,12.38,8.65,43.12%
PHK,2013-4-2,12.48,8.66,44.11%
PHK,2013-4-3,12.43,8.7,42.87%
PHK,2013-4-4,12.48,8.75,42.63%
PHK,2013-4-5,12.5,8.79,42.21%
PHK,2013-4-8,12.5604,8.79,42.89%
PHK,2013-4-9,12.45,8.68,43.43%
PHK,2013-4-10,12.4,8.67,43.02%
PHK,2013-4-11,12.4,8.69,42.69%
PHK,2013-4-12,12.39,8.71,42.25%
PHK,2013-4-15,12.34,8.72,41.51%
PHK,2013-4-16,12.42,8.72,42.43%
PHK,2013-4-17,12.4,8.73,42.04%
PHK,2013-4-18,12.34,8.74,41.19%
PHK,2013-4-19,12.41,8.75,41.83%
PHK,2013-4-22,12.38,8.75,41.49%
PHK,2013-4-23,12.48,8.75,42.63%
PHK,2013-4-24,12.58,8.77,43.44%
PHK,2013-4-25,12.53,8.78,42.71%
PHK,2013-4-26,12.55,8.81,42.45%
PHK,2013-4-29,12.55,8.83,42.13%
PHK,2013-4-30,12.65,8.83,43.26%
PHK,2013-5-1,12.64,8.86,42.66%
PHK,2013-5-2,12.71,8.87,43.29%
PHK,2013-5-3,12.69,8.88,42.91%
PHK,2013-5-6,12.78,8.88,43.92%
PHK,2013-5-7,12.83,8.9,44.16%
PHK,2013-5-8,12.98,8.9,45.84%
PHK,2013-5-9,12.8,8.79,45.62%
PHK,2013-5-10,12.74,8.79,44.94%
PHK,2013-5-13,12.71,8.78,44.76%
PHK,2013-5-14,12.72,8.77,45.04%
PHK,2013-5-15,12.76,8.75,45.83%
PHK,2013-5-16,12.82,8.75,46.51%
PHK,2013-5-17,12.82,8.76,46.35%
PHK,2013-5-20,12.89,8.75,47.31%
PHK,2013-5-21,12.9,8.78,46.92%
PHK,2013-5-22,12.82,8.77,46.18%
PHK,2013-5-23,12.81,8.76,46.23%
PHK,2013-5-24,12.69,8.77,44.7%
PHK,2013-5-28,11.9,8.7,36.78%
PHK,2013-5-29,11.46,8.69,31.88%
PHK,2013-5-30,11.89,8.69,36.82%
PHK,2013-5-31,11.51,8.65,33.06%
PHK,2013-6-3,11.45,8.69,31.76%
PHK,2013-6-4,11.58,8.68,33.41%
PHK,2013-6-5,11.7,8.72,34.17%
PHK,2013-6-6,11.9,8.71,36.62%
PHK,2013-6-7,11.93,8.65,37.92%
PHK,2013-6-10,11.68,8.55,36.61%
PHK,2013-6-11,11.34,8.48,33.73%
PHK,2013-6-12,11.3,8.44,33.89%
PHK,2013-6-13,11.36,8.54,33.02%
PHK,2013-6-14,11.36,8.61,31.94%
PHK,2013-6-17,11.3,8.62,31.09%
PHK,2013-6-18,11.35,8.58,32.28%
PHK,2013-6-19,11.32,8.5,33.18%
PHK,2013-6-20,11.1,8.31,33.57%
PHK,2013-6-21,11.08,8.24,34.47%
PHK,2013-6-24,10.81,8.18,32.15%
PHK,2013-6-25,11.04,8.2,34.63%
PHK,2013-6-26,11.37,8.26,37.65%
PHK,2013-6-27,11.63,8.31,39.95%
PHK,2013-6-28,11.71,8.27,41.6%
PHK,2013-7-1,11.81,8.26,42.98%
PHK,2013-7-2,11.76,8.29,41.86%
PHK,2013-7-3,11.71,8.26,41.77%
PHK,2013-7-5,11.75,8.04,46.14%
PHK,2013-7-8,11.77,8.15,44.42%
PHK,2013-7-9,11.42,8.07,41.51%
PHK,2013-7-10,11.47,8.04,42.66%
PHK,2013-7-11,11.68,8.19,42.61%
PHK,2013-7-12,11.65,8.17,42.59%
PHK,2013-7-15,11.67,8.23,41.8%
PHK,2013-7-16,11.55,8.26,39.83%
PHK,2013-7-17,11.67,8.33,40.1%
PHK,2013-7-18,11.7,8.34,40.29%
PHK,2013-7-19,11.68,8.38,39.38%
PHK,2013-7-22,11.7,8.39,39.45%
PHK,2013-7-23,11.74,8.4,39.76%
PHK,2013-7-24,11.61,8.33,39.38%
PHK,2013-7-25,11.79,8.33,41.54%
PHK,2013-7-26,11.87,8.37,41.82%
PHK,2013-7-29,11.87,8.35,42.16%
PHK,2013-7-30,11.94,8.33,43.34%
PHK,2013-7-31,11.97,8.33,43.7%
PHK,2013-8-1,11.91,8.23,44.71%
PHK,2013-8-2,11.98,8.39,42.79%
PHK,2013-8-5,11.96,8.36,43.06%
PHK,2013-8-6,11.99,8.36,43.42%
PHK,2013-8-7,11.96,8.37,42.89%
PHK,2013-8-8,11.86,8.28,43.24%
PHK,2013-8-9,11.85,8.31,42.6%
PHK,2013-8-12,11.89,8.3,43.25%
PHK,2013-8-13,11.77,8.19,43.71%
PHK,2013-8-14,11.84,8.18,44.74%
PHK,2013-8-15,11.55,8.12,42.24%
PHK,2013-8-16,11.59,8.04,44.15%
PHK,2013-8-19,11.48,8.03,42.96%
PHK,2013-8-20,11.61,8.07,43.87%
PHK,2013-8-21,11.5,8.02,43.39%
PHK,2013-8-22,11.58,7.95,45.66%
PHK,2013-8-23,11.61,7.99,45.31%
PHK,2013-8-26,11.67,8.05,44.97%
PHK,2013-8-27,11.65,8.08,44.18%
PHK,2013-8-28,11.68,8.05,45.09%
PHK,2013-8-29,11.76,8.05,46.09%
PHK,2013-8-30,11.79,8.03,46.82%
PHK,2013-9-3,11.79,8,47.38%
PHK,2013-9-4,11.84,7.95,48.93%
PHK,2013-9-5,11.81,7.89,49.68%
PHK,2013-9-6,11.8055,7.9,49.44%
PHK,2013-9-9,11.85,7.93,49.43%
PHK,2013-9-10,11.81,7.91,49.3%
PHK,2013-9-11,11.77,7.81,50.7%
PHK,2013-9-12,11.67,7.83,49.04%
PHK,2013-9-13,11.7,7.91,47.91%
PHK,2013-9-16,11.68,7.98,46.37%
PHK,2013-9-17,11.7,7.99,46.43%
PHK,2013-9-18,11.79,8.06,46.28%
PHK,2013-9-19,11.73,8.1,44.81%
PHK,2013-9-20,11.72,8.11,44.51%
PHK,2013-9-23,11.76,8.1,45.19%
PHK,2013-9-24,11.81,8.08,46.16%
PHK,2013-9-25,11.92,8.05,48.07%
PHK,2013-9-26,11.9,8.07,47.46%
PHK,2013-9-27,11.97,8.06,48.51%
PHK,2013-9-30,11.94,8.04,48.51%
PHK,2013-10-1,11.98,8.08,48.27%
PHK,2013-10-2,12,8.07,48.7%
PHK,2013-10-3,11.91,8.07,47.58%
PHK,2013-10-4,11.91,8.08,47.4%
PHK,2013-10-7,11.98,8.09,48.08%
PHK,2013-10-8,11.93,8.09,47.47%
PHK,2013-10-9,11.79,7.97,47.93%
PHK,2013-10-10,11.81,7.98,47.99%
PHK,2013-10-11,11.88,7.99,48.69%
PHK,2013-10-14,11.83,7.98,48.25%
PHK,2013-10-15,11.83,8,47.88%
PHK,2013-10-16,11.85,8.02,47.76%
PHK,2013-10-17,12.02,8.02,49.88%
PHK,2013-10-18,12.04,8.04,49.75%
PHK,2013-10-21,12.045,8.04,49.81%
PHK,2013-10-22,12.08,8.05,50.06%
PHK,2013-10-23,12.07,8.05,49.94%
PHK,2013-10-24,12.04,8.05,49.57%
PHK,2013-10-25,12.14,8.07,50.43%
PHK,2013-10-28,12.22,8.07,51.43%
PHK,2013-10-29,12.28,8.08,51.98%
PHK,2013-10-30,12.28,8.08,51.98%
PHK,2013-10-31,12.3,8.07,52.42%
PHK,2013-11-1,12.23,8.07,51.55%
PHK,2013-11-4,12.31,8.07,52.54%
PHK,2013-11-5,12.35,8.05,53.42%
PHK,2013-11-6,12.3,8.06,52.61%
PHK,2013-11-7,12.14,7.94,52.9%
PHK,2013-11-8,11.98,7.92,51.26%
PHK,2013-11-11,11.98,7.93,51.07%
PHK,2013-11-12,11.99,7.92,51.39%
PHK,2013-11-13,11.94,7.93,50.57%
PHK,2013-11-14,11.99,7.95,50.82%
PHK,2013-11-15,11.96,7.95,50.44%
PHK,2013-11-18,11.94,7.97,49.81%
PHK,2013-11-19,11.88,7.97,49.06%
PHK,2013-11-20,11.78,7.97,47.8%
PHK,2013-11-21,11.81,8.01,47.44%
PHK,2013-11-22,11.74,8.04,46.02%
PHK,2013-11-25,11.52,8.04,43.28%
PHK,2013-11-26,11.57,8.04,43.91%
PHK,2013-11-27,11.64,8.05,44.6%
PHK,2013-11-29,11.77,8.06,46.03%
PHK,2013-12-2,11.74,8.06,45.66%
PHK,2013-12-3,11.75,8.07,45.6%
PHK,2013-12-4,11.73,8.07,45.35%
PHK,2013-12-5,11.74,8.06,45.66%
PHK,2013-12-6,11.72,8.06,45.41%
PHK,2013-12-9,11.69,8.04,45.4%
PHK,2013-12-10,11.61,7.93,46.41%
PHK,2013-12-11,11.5401,7.92,45.71%
PHK,2013-12-12,11.54,7.92,45.71%
PHK,2013-12-13,11.57,7.95,45.53%
PHK,2013-12-16,11.53,7.95,45.03%
PHK,2013-12-17,11.5,7.97,44.29%
PHK,2013-12-18,11.65,7.97,46.17%
PHK,2013-12-19,11.57,7.99,44.81%
PHK,2013-12-20,11.59,8.01,44.69%
PHK,2013-12-23,11.57,7.98,44.99%
PHK,2013-12-24,11.586,7.97,45.37%
PHK,2013-12-26,11.58,7.97,45.29%
PHK,2013-12-27,11.67,7.96,46.61%
PHK,2013-12-30,11.65,7.98,45.99%
PHK,2013-12-31,11.65,7.98,45.99%
PHK,2014-1-2,11.74,8.02,46.38%
PHK,2014-1-3,11.79,8.03,46.82%
PHK,2014-1-6,11.97,8.04,48.88%
PHK,2014-1-7,12,8.05,49.07%
PHK,2014-1-8,11.98,8.03,49.19%
PHK,2014-1-9,11.9,7.92,50.25%
PHK,2014-1-10,11.93,7.99,49.31%
PHK,2014-1-13,11.96,8.01,49.31%
PHK,2014-1-14,11.96,8,49.5%
PHK,2014-1-15,11.97,8,49.63%
PHK,2014-1-16,11.98,8.01,49.56%
PHK,2014-1-17,12.01,8.05,49.19%
PHK,2014-1-21,12.1,8.05,50.31%
PHK,2014-1-22,12.1,8.05,50.31%
PHK,2014-1-23,12.1,8.11,49.2%
PHK,2014-1-24,11.9,8.12,46.55%
PHK,2014-1-27,11.91,8.11,46.86%
PHK,2014-1-28,11.97,8.12,47.41%
PHK,2014-1-29,11.92,8.16,46.08%
PHK,2014-1-30,12.01,8.16,47.18%
PHK,2014-1-31,12.07,8.16,47.92%
PHK,2014-2-3,12.08,8.19,47.5%
PHK,2014-2-4,12.15,8.19,48.35%
PHK,2014-2-5,12.14,8.18,48.41%
PHK,2014-2-6,12.2,8.19,48.96%
PHK,2014-2-7,12.27,8.2,49.63%
PHK,2014-2-10,12.3,8.21,49.82%
PHK,2014-2-11,12.23,8.09,51.17%
PHK,2014-2-12,12.216,8.09,51%
PHK,2014-2-13,12.36,8.16,51.47%
PHK,2014-2-14,12.29,8.17,50.43%
PHK,2014-2-18,12.31,8.19,50.31%
PHK,2014-2-19,12.37,8.2,50.85%
PHK,2014-2-20,12.4,8.2,51.22%
PHK,2014-2-21,12.34,8.23,49.94%
PHK,2014-2-24,12.37,8.23,50.3%
PHK,2014-2-25,12.33,8.28,48.91%
PHK,2014-2-26,12.33,8.29,48.73%
PHK,2014-2-27,12.4,8.28,49.76%
PHK,2014-2-28,12.5,8.28,50.97%
PHK,2014-3-3,12.49,8.26,51.21%
PHK,2014-3-4,12.54,8.26,51.82%
PHK,2014-3-5,12.61,8.26,52.66%
PHK,2014-3-6,12.64,8.25,53.21%
PHK,2014-3-7,12.45,8.24,51.09%
PHK,2014-3-10,12.56,8.21,52.98%
PHK,2014-3-11,12.45,8.11,53.51%
PHK,2014-3-12,12.48,8.13,53.51%
PHK,2014-3-13,12.49,8.16,53.06%
PHK,2014-3-14,12.48,8.19,52.38%
PHK,2014-3-17,12.5,8.15,53.37%
PHK,2014-3-18,12.59,8.19,53.72%
PHK,2014-3-19,12.47,8.11,53.76%
PHK,2014-3-20,12.2,8.09,50.8%
PHK,2014-3-21,12.22,8.14,50.12%
PHK,2014-3-24,12.37,8.14,51.97%
PHK,2014-3-25,12.37,8.15,51.78%
PHK,2014-3-26,12.38,8.19,51.16%
PHK,2014-3-27,12.47,8.2,52.07%
PHK,2014-3-28,12.53,8.22,52.43%
PHK,2014-3-31,12.56,8.23,52.61%
PHK,2014-4-1,12.62,8.21,53.71%
PHK,2014-4-2,12.59,8.18,53.91%
PHK,2014-4-3,12.62,8.2,53.9%
PHK,2014-4-4,12.6,8.28,52.17%
PHK,2014-4-7,12.67,8.33,52.1%
PHK,2014-4-8,12.71,8.34,52.4%
PHK,2014-4-9,12.62,8.22,53.53%
PHK,2014-4-10,12.55,8.28,51.57%
PHK,2014-4-11,12.53,8.32,50.6%
PHK,2014-4-14,12.53,8.3,50.96%
PHK,2014-4-15,12.62,8.3,52.05%
PHK,2014-4-16,12.64,8.28,52.66%
PHK,2014-4-17,12.62,8.23,53.34%
PHK,2014-4-21,12.58,8.24,52.67%
PHK,2014-4-22,12.63,8.21,53.84%
PHK,2014-4-23,12.64,8.3,52.29%
PHK,2014-4-24,12.68,8.3,52.77%
PHK,2014-4-25,12.72,8.33,52.7%
PHK,2014-4-28,12.73,8.29,53.56%
PHK,2014-4-29,12.71,8.3,53.13%
PHK,2014-4-30,12.74,8.35,52.57%
PHK,2014-5-1,12.8,8.41,52.2%
PHK,2014-5-2,12.87,8.45,52.31%
PHK,2014-5-5,12.98,8.43,53.97%
PHK,2014-5-6,13.05,8.46,54.26%
PHK,2014-5-7,13.05,8.47,54.07%
PHK,2014-5-8,12.93,8.4,53.93%
PHK,2014-5-9,12.97,8.4,54.4%
PHK,2014-5-12,12.96,8.38,54.65%
PHK,2014-5-13,12.87,8.46,52.13%
PHK,2014-5-14,12.95,8.52,52%
PHK,2014-5-15,12.95,8.54,51.64%
PHK,2014-5-16,12.98,8.53,52.17%
PHK,2014-5-19,13,8.52,52.58%
PHK,2014-5-20,13.03,8.55,52.4%
PHK,2014-5-21,13.03,8.55,52.4%
PHK,2014-5-22,13.05,8.55,52.63%
PHK,2014-5-23,13.03,8.6,51.51%
PHK,2014-5-27,13.05,8.62,51.39%
PHK,2014-5-28,13.1,8.67,51.1%
PHK,2014-5-29,13.14,8.64,52.08%
PHK,2014-5-30,13.23,8.63,53.3%
PHK,2014-6-2,13.3,8.59,54.83%
PHK,2014-6-3,13.33,8.54,56.09%
PHK,2014-6-4,13.34,8.55,56.02%
PHK,2014-6-5,13.4,8.58,56.18%
PHK,2014-6-6,13.45,8.61,56.21%
PHK,2014-6-9,13.6,8.58,58.51%
PHK,2014-6-10,13.3,8.45,57.4%
PHK,2014-6-11,13.39,8.48,57.9%
PHK,2014-6-12,13.41,8.46,58.51%
PHK,2014-6-13,13.31,8.54,55.85%
PHK,2014-6-16,13.32,8.51,56.52%
PHK,2014-6-17,13.28,8.46,56.97%
PHK,2014-6-18,13.37,8.5,57.29%
PHK,2014-6-19,13.39,8.49,57.71%
PHK,2014-6-20,13.49,8.52,58.33%
PHK,2014-6-23,13.5,8.52,58.45%
PHK,2014-6-24,13.5,8.56,57.71%
PHK,2014-6-25,13.52,8.59,57.39%
PHK,2014-6-26,13.53,8.62,56.96%
PHK,2014-6-27,13.59,8.63,57.47%
PHK,2014-6-30,13.63,8.65,57.57%
PHK,2014-7-1,13.64,8.61,58.42%
PHK,2014-7-2,13.67,8.57,59.51%
PHK,2014-7-3,13.58,8.57,58.46%
PHK,2014-7-7,13.65,8.6,58.72%
PHK,2014-7-8,13.69,8.66,58.08%
PHK,2014-7-9,13.6,8.54,59.25%
PHK,2014-7-10,13.57,8.54,58.9%
PHK,2014-7-11,13.53,8.58,57.69%
PHK,2014-7-14,13.34,8.53,56.39%
PHK,2014-7-15,13.38,8.53,56.86%
PHK,2014-7-16,13.42,8.53,57.33%
PHK,2014-7-17,13.44,8.58,56.64%
PHK,2014-7-18,13.48,8.56,57.48%
PHK,2014-7-21,13.41,8.56,56.66%
PHK,2014-7-22,13.44,8.57,56.83%
PHK,2014-7-23,13.44,8.58,56.64%
PHK,2014-7-24,13.51,8.53,58.38%
PHK,2014-7-25,13.46,8.61,56.33%
PHK,2014-7-28,13.53,8.56,58.06%
PHK,2014-7-29,13.52,8.56,57.94%
PHK,2014-7-30,13.45,8.46,58.98%
PHK,2014-7-31,12.89,8.44,52.73%
PHK,2014-8-1,12.72,8.53,49.12%
PHK,2014-8-4,12.4,8.53,45.37%
PHK,2014-8-5,12.04,8.54,40.98%
PHK,2014-8-6,12.05,8.54,41.1%
PHK,2014-8-7,12.32,8.46,45.63%
PHK,2014-8-8,12.34,8.44,46.21%
PHK,2014-8-11,12.68,8.45,50.06%
PHK,2014-8-12,12.58,8.46,48.7%
PHK,2014-8-13,12.6,8.49,48.41%
PHK,2014-8-14,12.81,8.5,50.71%
PHK,2014-8-15,12.92,8.52,51.64%
PHK,2014-8-18,12.95,8.51,52.17%
PHK,2014-8-19,12.92,8.52,51.64%
PHK,2014-8-20,12.9,8.49,51.94%
PHK,2014-8-21,12.86,8.49,51.47%
PHK,2014-8-22,12.78,8.49,50.53%
PHK,2014-8-25,12.74,8.49,50.06%
PHK,2014-8-26,12.89,8.5,51.65%
PHK,2014-8-27,12.9,8.48,52.12%
PHK,2014-8-28,12.9,8.49,51.94%
PHK,2014-8-29,12.94,8.56,51.17%
PHK,2014-9-2,12.95,8.55,51.46%
PHK,2014-9-3,13,8.55,52.05%
PHK,2014-9-4,12.97,8.56,51.52%
PHK,2014-9-5,12.96,8.61,50.52%
PHK,2014-9-8,13,8.59,51.34%
PHK,2014-9-9,13.01,8.58,51.63%
PHK,2014-9-10,12.87,8.43,52.67%
PHK,2014-9-11,12.91,8.42,53.33%
PHK,2014-9-12,12.8,8.44,51.66%
PHK,2014-9-15,12.57,8.47,48.41%
PHK,2014-9-16,12.41,8.48,46.34%
PHK,2014-9-17,12.55,8.49,47.82%
